11321,Hampshire,122
11322,Massachusetts,122
11323,Middlesex,122
11324,Nantucket,122
11325,Norfolk,122
11326,Plymouth,122
11327,Suffolk,122
11328,Worcester,122
11329,Alcona,123
11330,Alger,123
11331,Allegan,123
11332,Alpena,123
11333,Antrim,123
11334,Arenac,123
11335,Baraga,123
11336,Barry,123
11337,Bay,123
11338,Benzie,123
11339,Berrien,123
11340,Branch,123
11341,Calhoun,123
11342,Cass,123
11343,Charlevoix,123
11344,Cheboygan,123
11345,Chippewa,123
11346,Clare,123
11347,Clinton,123
11348,Crawford,123
11349,Delta,123
11350,Dickinson,123
11351,Eaton,123
11352,Emmet,123
11353,Genesee,123
11354,Gladwin,123
11355,Gogebic,123
11356,Grand Traverse,123
11357,Gratiot,123
11358,Hillsdale,123
11359,Houghton,123
11360,Huron,123
11361,Ingham,123
11362,Ionia,123
11363,Iosco,123
11364,Iron,123
11365,Isabella,123
11366,Jackson,123
11367,Kalamazoo,123
11368,Kalkaska,123
11369,Kent,123
11370,Keweenaw,123
11371,Lake,123
11372,Lapeer,123
11373,Leelanau,123
11374,Lenawee,123
11375,Livingston,123
11376,Luce,123
11377,Mackinac,123
11378,Macomb,123
11379,Manistee,123
11380,Marquette,123
11381,Mason,123
11382,Mecosta,123
11383,Menominee,123
11384,Michigan,123
11385,Midland,123
11386,Missaukee,123
11387,Monroe,123
11388,Montcalm,123
11389,Montmorency,123
11390,Muskegon,123
11391,Newaygo,123
11392,Oakland,123
11393,Oceana,123
11394,Ogemaw,123
11395,Ontonagon,123
11396,Osceola,123
11397,Oscoda,123
11398,Otsego,123
11399,Ottawa,123
11400,Presque Isle,123
11401,Roscommon,123
11402,Saginaw,123
11403,Saint Clair ,123
11404,Saint Joseph ,123
11405,Sanilac,123
11406,Schoolcraft,123
11407,Shiawassee,123
11408,St. Clair,123
11409,St. Joseph,123
11410,Tuscola,123
11411,Van Buren,123
11412,Washtenaw,123
11413,Wayne,123
11414,Wexford,123
11415,Aitkin,124
11416,Anoka,124
11417,Becker,124
11418,Beltrami,124
11419,Benton,124
11420,Big Stone,124
11421,Blue Earth,124
11422,Brown,124
11423,Carlton,124
11424,Carver,124
11425,Cass,124
11426,Chippewa,124
11427,Chisago,124
11428,Clay,124
11429,Clearwater,124
11430,Cook,124
11431,Cottonwood,124
11432,Crow Wing,124
11433,Dakota,124
11434,Dodge,124
11435,Douglas,124
11436,Faribault,124
11437,Fillmore,124
11438,Freeborn,124
11439,Goodhue,124
11440,Grant,124
11441,Hennepin,124
11442,Houston,124
11443,Hubbard,124
11444,Isanti,124
11445,Itasca,124
11446,Jackson,124
11447,Kanabec,124
11448,Kandiyohi,124
11449,Kittson,124
11450,Koochiching,124
11451,Lac qui Parle,124
11452,Lake,124
11453,Lake of the Woods,124
11454,Le Sueur,124
11455,Lincoln,124
11456,Lyon,124
11457,Mahnomen,124
11458,Marshall,124
11459,Martin,124
11460,McLeod,124
11461,Meeker,124
11462,Mille Lacs,124
11463,Minnesota,124
11464,Morrison,124
11465,Mower,124
11466,Murray,124
11467,Nicollet,124
11468,Nobles,124
11469,Norman,124
11470,Olmsted,124
11471,Otter Tail,124
11472,Pennington,124
11473,Pine,124
11474,Pipestone,124
11475,Polk,124
11476,Pope,124
11477,Ramsey,124
11478,Red Lake,124
11479,Redwood,124
11480,Renville,124
11481,Rice,124
11482,Rock,124
11483,Roseau,124
11484,Saint Louis ,124
11485,Scott,124
11486,Sherburne,124
11487,Sibley,124
11488,St. Louis,124
11489,Stearns,124
11490,Steele,124
11491,Stevens,124
11492,Swift,124
11493,Todd,124
11494,Traverse,124
11495,Wabasha,124
11496,Wadena,124
11497,Waseca,124
11498,Washington,124
11499,Watonwan,124
11500,Wilkin,124
11501,Winona,124
11502,Wright,124
11503,Yellow Medicine,124
11504,Adams,125
11505,Alcorn,125
11506,Amite,125
11507,Attala,125
11508,Benton,125
11509,Bolivar,125
11510,Calhoun,125
11511,Carroll,125
11512,Chickasaw,125
11513,Choctaw,125
11514,Claiborne,125
11515,Clarke,125
11516,Clay,125
11517,Coahoma,125
11518,Copiah,125
11519,Covington,125
11520,DeSoto,125
11521,Forrest,125
11522,Franklin,125
11523,George,125
11524,Greene,125
11525,Grenada,125
11526,Hancock,125
11527,Harrison,125
11528,Hinds,125
11529,Holmes,125
11530,Humphreys,125
11531,Issaquena,125
11532,Itawamba,125
11533,Jackson,125
11534,Jasper,125
11535,Jefferson,125
11536,Jefferson Davis,125
11537,Jones,125
11538,Kemper,125
11539,Lafayette,125
11540,Lamar,125
11541,Lauderdale,125
11542,Lawrence,125
11543,Leake,125
11544,Lee,125
11545,Leflore,125
11546,Lincoln,125
11547,Lowndes,125
11548,Madison,125
11549,Marion,125
11550,Marshall,125
11551,Mississippi,125
11552,Monroe,125
11553,Montgomery,125
11554,Neshoba,125
11555,Newton,125
11556,Noxubee,125
11557,Oktibbeha,125
11558,Panola,125
11559,Pearl River,125
11560,Perry,125
11561,Pike,125
11562,Pontotoc,125
11563,Prentiss,125
11564,Quitman,125
11565,Rankin,125
11566,Scott,125
11567,Sharkey,125
11568,Simpson,125
11569,Smith,125
11570,Stone,125
11571,Sunflower,125
11572,Tallahatchie,125
11573,Tate,125
11574,Tippah,125
11575,Tishomingo,125
11576,Tunica,125
11577,Union,125
11578,Walthall,125
11579,Warren,125
11580,Washington,125
11581,Wayne,125
11582,Webster,125
11583,Wilkinson,125
11584,Winston,125
11585,Yalobusha,125
11586,Yazoo,125
11587,Adair,126
11588,Andrew,126
11589,Atchison,126
11590,Audrain,126
11591,Barry,126
11592,Barton,126
11593,Bates,126
11594,Benton,126
11595,Bollinger,126
11596,Boone,126
11597,Buchanan,126
11598,Butler,126
11599,Caldwell,126
11600,Callaway,126
11601,Camden,126
11602,Cape Girardeau,126
11603,Carroll,126
11604,Carter,126
11605,Cass,126
11606,Cedar,126
11607,Chariton,126
11608,Christian,126
11609,Clark,126
11610,Clay,126
11611,Clinton,126
11612,Cole,126
11613,Cooper,126
11614,Crawford,126
11615,Dade,126
11616,Dallas,126
11617,Daviess,126
11618,DeKalb,126
11619,Dent,126
11620,Douglas,126
11621,Dunklin,126
11622,Franklin,126
11623,Gasconade,126
11624,Gentry,126
11625,Greene,126
11626,Grundy,126
11627,Harrison,126
11628,Henry,126
11629,Hickory,126
11630,Holt,126
11631,Howard,126
11632,Howell,126
11633,Iron,126
11634,Jackson,126
11635,Jasper,126
11636,Jefferson,126
11637,Johnson,126
11638,Knox,126
11639,Laclede,126
11640,Lafayette,126
11641,Lawrence,126
11642,Lewis,126
11643,Lincoln,126
11644,Linn,126
11645,Livingston,126
11646,Macon,126
11647,Madison,126
11648,Maries,126
11649,Marion,126
11650,McDonald,126
11651,Mercer,126
11652,Miller,126
11653,Mississippi,126
11654,Missouri,126
11655,Moniteau,126
11656,Monroe,126
11657,Montgomery,126
11658,Morgan,126
11659,New Madrid,126
11660,Newton,126
11661,Nodaway,126
11662,Oregon,126
11663,Osage,126
11664,Ozark,126
11665,Pemiscot,126
11666,Perry,126
11667,Pettis,126
11668,Phelps,126
11669,Pike,126
11670,Platte,126
11671,Polk,126
11672,Pulaski,126
11673,Putnam,126
11674,Ralls,126
11675,Randolph,126
11676,Ray,126
11677,Reynolds,126
11678,Ripley,126
11679,Saint Charles ,126
11680,Saint Clair ,126
11681,Saint Francois ,126
11682,Saint Louis ,126
11683,Saint Louis City,126
11684,Sainte Genevieve ,126
11685,Saline,126
11686,Schuyler,126
11687,Scotland,126
11688,Scott,126
11689,Shannon,126
11690,Shelby,126
11691,St. Charles,126
11692,St. Clair,126
11693,St. Francois,126
11694,St. Louis,126
11695,St. Louis city,126
11696,Ste. Genevieve,126
11697,Stoddard,126
11698,Stone,126
11699,Sullivan,126
11700,Taney,126
11701,Texas,126
11702,Vernon,126
11703,Warren,126
11704,Washington,126
11705,Wayne,126
11706,Webster,126
11707,Worth,126
11708,Wright,126
11709,Beaverhead,127
11710,Big Horn,127
11711,Blaine,127
11712,Broadwater,127
11713,Carbon,127
11714,Carter,127
11715,Cascade,127
11716,Chouteau,127
11717,Custer,127
11718,Daniels,127
11719,Dawson,127
11720,Deer Lodge,127
11721,Fallon,127
11722,Fergus,127
11723,Flathead,127
11724,Gallatin,127
11725,Garfield,127
11726,Glacier,127
11727,Golden Valley,127
11728,Granite,127
11729,Hill,127
11730,Jefferson,127
11731,Judith Basin,127
11732,Lake,127
11733,Lewis and Clark,127
11734,Liberty,127
11735,Lincoln,127
11736,Madison,127
11737,McCone,127
11738,Meagher,127
11739,Mineral,127
11740,Missoula,127
11741,Montana,127
11742,Musselshell,127
11743,Park,127
11744,Petroleum,127
11745,Phillips,127
11746,Pondera,127
11747,Powder River,127
11748,Powell,127
11749,Prairie,127
11750,Ravalli,127
11751,Richland,127
11752,Roosevelt,127
11753,Rosebud,127
11754,Sanders,127
11755,Sheridan,127
11756,Silver Bow,127
11757,Stillwater,127
11758,Sweet Grass,127
11759,Teton,127
11760,Toole,127
11761,Treasure,127
11762,Valley,127
11763,Wheatland,127
11764,Wibaux,127
11765,Yellowstone,127
11766,Adams,128
11767,Antelope,128
11768,Arthur,128
11769,Banner,128
11770,Blaine,128
11771,Boone,128
11772,Box Butte,128
11773,Boyd,128
11774,Brown,128
11775,Buffalo,128
11776,Burt,128
11777,Butler,128
11778,Cass,128
11779,Cedar,128
11780,Chase,128
11781,Cherry,128
11782,Cheyenne,128
11783,Clay,128
11784,Colfax,128
11785,Cuming,128
11786,Custer,128
11787,Dakota,128
11788,Dawes,128
11789,Dawson,128
11790,Deuel,128
11791,Dixon,128
11792,Dodge,128
11793,Douglas,128
11794,Dundy,128
11795,Fillmore,128
11796,Franklin,128
11797,Frontier,128
11798,Furnas,128
11799,Gage,128
11800,Garden,128
11801,Garfield,128
11802,Gosper,128
11803,Grant,128
11804,Greeley,128
11805,Hall,128
11806,Hamilton,128
11807,Harlan,128
11808,Hayes,128
11809,Hitchcock,128
11810,Holt,128
11811,Hooker,128
11812,Howard,128
11813,Jefferson,128
11814,Johnson,128
11815,Kearney,128
11816,Keith,128
11817,Keya Paha,128
11818,Kimball,128
11819,Knox,128
11820,Lancaster,128
11821,Lincoln,128
11822,Logan,128
11823,Loup,128
11824,Madison,128
11825,McPherson,128
11826,Merrick,128
11827,Morrill,128
11828,Nance,128
11829,Nebraska,128
11830,Nemaha,128
11831,Nuckolls,128
11832,Otoe,128
11833,Pawnee,128
11834,Perkins,128
11835,Phelps,128
11836,Pierce,128
11837,Platte,128
11838,Polk,128
11839,Red Willow,128
11840,Richardson,128
11841,Rock,128
11842,Saline,128
11843,Sarpy,128
11844,Saunders,128
11845,Scotts Bluff,128
11846,Seward,128
11847,Sheridan,128
11848,Sherman,128
11849,Sioux,128
11850,Stanton,128
11851,Thayer,128
11852,Thomas,128
11853,Thurston,128
11854,Valley,128
11855,Washington,128
11856,Wayne,128
11857,Webster,128
11858,Wheeler,128
11859,York,128
11860,Carson City,129
11861,Churchill,129
11862,Clark,129
11863,Douglas,129
11864,Elko,129
11865,Esmeralda,129
11866,Eureka,129
11867,Humboldt,129
11868,Lander,129
11869,Lincoln,129
11870,Lyon,129
11871,Mineral,129
11872,Nevada,129
11873,Nye,129
11874,Pershing,129
11875,Storey,129
11876,Washoe,129
11877,White Pine,129
11878,Belknap,130
11879,Carroll,130
11880,Cheshire,130
11881,Coos,130
11882,Grafton,130
11883,Hillsborough,130
11884,Merrimack,130
11885,New Hampshire,130
11886,Rockingham,130
11887,Strafford,130
11888,Sullivan,130
11889,Atlantic,131
11890,Bergen,131
11891,Burlington,131
11892,Camden,131
11893,Cape May,131
11894,Cumberland,131
11895,Essex,131
11896,Gloucester,131
11897,Hudson,131
11898,Hunterdon,131
11899,Mercer,131
11900,Middlesex,131
11901,Monmouth,131
11902,Morris,131
11903,New Jersey,131
11904,Ocean,131
11905,Passaic,131
11906,Salem,131
11907,Somerset,131
11908,Sussex,131
11909,Union,131
11910,Warren,131
11911,Bernalillo,132
11912,Catron,132
11913,Chaves,132
11914,Cibola,132
11915,Colfax,132
11916,Curry,132
11917,De Baca,132
11918,Doña Ana,132
11919,Dona Ana ,132
11920,Eddy,132
11921,Grant,132
11922,Guadalupe,132
11923,Harding,132
11924,Hidalgo,132
11925,Lea,132
11926,Lincoln,132
11927,Los Alamos,132
11928,Luna,132
11929,McKinley,132
11930,Mora,132
11931,New Mexico,132
11932,Otero,132
11933,Quay,132
11934,Rio Arriba,132
11935,Roosevelt,132
11936,San Juan,132
11937,San Miguel,132
11938,Sandoval,132
11939,Santa Fe,132
11940,Sierra,132
11941,Socorro,132
11942,Taos,132
11943,Torrance,132
11944,Union,132
11945,Valencia,132
11946,Albany,133
11947,Allegany,133
11948,Bronx,133
11949,Broome,133
11950,Cattaraugus,133
11951,Cayuga,133
11952,Chautauqua,133
11953,Chemung,133
11954,Chenango,133
11955,Clinton,133
11956,Columbia,133
11957,Cortland,133
11958,Delaware,133
11959,Dutchess,133
11960,Erie,133
11961,Essex,133
11962,Franklin,133
11963,Fulton,133
11964,Genesee,133
11965,Greene,133
11966,Hamilton,133
11967,Herkimer,133
11968,Jefferson,133
11969,Kings,133
11970,Lewis,133
11971,Livingston,133
11972,Madison,133
11973,Monroe,133
11974,Montgomery,133
11975,Nassau,133
11976,New York,133
11977,Niagara,133
11978,Oneida,133
11979,Onondaga,133
11980,Ontario,133
11981,Orange,133
11982,Orleans,133
11983,Oswego,133
11984,Otsego,133
11985,Putnam,133
11986,Queens,133
11987,Rensselaer,133
11988,Richmond,133
11989,Rockland,133
11990,Saint Lawrence ,133
11991,Saratoga,133
11992,Schenectady,133
11993,Schoharie,133
11994,Schuyler,133
11995,Seneca,133
11996,St. Lawrence,133
11997,Steuben,133
11998,Suffolk,133
11999,Sullivan,133
12000,Tioga,133
12001,Tompkins,133
12002,Ulster,133
12003,Warren,133
12004,Washington,133
12005,Wayne,133
12006,Westchester,133
12007,Wyoming,133
12008,Yates,133
12009,Alamance,134
12010,Alexander,134
12011,Alleghany,134
12012,Anson,134
12013,Ashe,134
12014,Avery,134
12015,Beaufort,134
12016,Bertie,134
12017,Bladen,134
12018,Brunswick,134
12019,Buncombe,134
12020,Burke,134
12021,Cabarrus,134
12022,Caldwell,134
12023,Camden,134
12024,Carteret,134
12025,Caswell,134
12026,Catawba,134
12027,Chatham,134
12028,Cherokee,134
12029,Chowan,134
12030,Clay,134
12031,Cleveland,134
12032,Columbus,134
12033,Craven,134
12034,Cumberland,134
12035,Currituck,134
12036,Dare,134
12037,Davidson,134
12038,Davie,134
12039,Duplin,134
12040,Durham,134
12041,Edgecombe,134
12042,Forsyth,134
12043,Franklin,134
12044,Gaston,134
12045,Gates,134
12046,Graham,134
12047,Granville,134
12048,Greene,134
12049,Guilford,134
12050,Halifax,134
12051,Harnett,134
12052,Haywood,134
12053,Henderson,134
12054,Hertford,134
12055,Hoke,134
12056,Hyde,134
12057,Iredell,134
12058,Jackson,134
12059,Johnston,134
12060,Jones,134
12061,Lee,134
12062,Lenoir,134
12063,Lincoln,134
12064,Macon,134
12065,Madison,134
12066,Martin,134
12067,McDowell,134
12068,Mecklenburg,134
12069,Mitchell,134
12070,Montgomery,134
12071,Moore,134
12072,Nash,134
12073,New Hanover,134
12074,North Carolina,134
12075,Northampton,134
12076,Onslow,134
12077,Orange,134
12078,Pamlico,134
12079,Pasquotank,134
12080,Pender,134
12081,Perquimans,134
12082,Person,134
12083,Pitt,134
12084,Polk,134
12085,Randolph,134
12086,Richmond,134
12087,Robeson,134
12088,Rockingham,134
12089,Rowan,134
12090,Rutherford,134
12091,Sampson,134
12092,Scotland,134
12093,Stanly,134
12094,Stokes,134
12095,Surry,134
12096,Swain,134
12097,Transylvania,134
12098,Tyrrell,134
12099,Union,134
12100,Vance,134
12101,Wake,134
12102,Warren,134
12103,Washington,134
12104,Watauga,134
12105,Wayne,134
12106,Wilkes,134
12107,Wilson,134
12108,Yadkin,134
12109,Yancey,134
12110,Adams,135
12111,Barnes,135
12112,Benson,135
12113,Billings,135
12114,Bottineau,135
12115,Bowman,135
12116,Burke,135
12117,Burleigh,135
12118,Cass,135
12119,Cavalier,135
12120,Dickey,135
12121,Divide,135
12122,Dunn,135
12123,Eddy,135
12124,Emmons,135
12125,Foster,135
12126,Golden Valley,135
12127,Grand Forks,135
12128,Grant,135
12129,Griggs,135
12130,Hettinger,135
12131,Kidder,135
12132,LaMoure,135
12133,Logan,135
12134,McHenry,135
12135,McIntosh,135
12136,McKenzie,135
12137,McLean,135
12138,Mercer,135
12139,Morton,135
12140,Mountrail,135
12141,Nelson,135
12142,North Dakota,135
12143,Oliver,135
12144,Pembina,135
12145,Pierce,135
12146,Ramsey,135
12147,Ransom,135
12148,Renville,135
12149,Richland,135
12150,Rolette,135
12151,Sargent,135
12152,Sheridan,135
12153,Sioux,135
12154,Slope,135
12155,Stark,135
12156,Steele,135
12157,Stutsman,135
12158,Towner,135
12159,Traill,135
12160,Walsh,135
12161,Ward,135
12162,Wells,135
12163,Williams,135
12164,Adams,136
12165,Allen,136
12166,Ashland,136
12167,Ashtabula,136
12168,Athens,136
12169,Auglaize,136
12170,Belmont,136
12171,Brown,136
12172,Butler,136
12173,Carroll,136
12174,Champaign,136
12175,Clark,136
12176,Clermont,136
12177,Clinton,136
12178,Columbiana,136
12179,Coshocton,136
12180,Crawford,136
12181,Cuyahoga,136
12182,Darke,136
12183,Defiance,136
12184,Delaware,136
12185,Erie,136
12186,Fairfield,136
12187,Fayette,136
12188,Franklin,136
12189,Fulton,136
12190,Gallia,136
12191,Geauga,136
12192,Greene,136
12193,Guernsey,136
12194,Hamilton,136
12195,Hancock,136
12196,Hardin,136
12197,Harrison,136
12198,Henry,136
12199,Highland,136
12200,Hocking,136
12201,Holmes,136
12202,Huron,136
12203,Jackson,136
12204,Jefferson,136
12205,Knox,136
12206,Lake,136
12207,Lawrence,136
12208,Licking,136
12209,Logan,136
12210,Lorain,136
12211,Lucas,136
12212,Madison,136
12213,Mahoning,136
12214,Marion,136
12215,Medina,136
12216,Meigs,136
12217,Mercer,136
12218,Miami,136
12219,Monroe,136
12220,Montgomery,136
12221,Morgan,136
12222,Morrow,136
12223,Muskingum,136
12224,Noble,136
12225,Ohio,136
12226,Ottawa,136
12227,Paulding,136
12228,Perry,136
12229,Pickaway,136
12230,Pike,136
12231,Portage,136
12232,Preble,136
12233,Putnam,136
12234,Richland,136
12235,Ross,136
12236,Sandusky,136
12237,Scioto,136
12238,Seneca,136
12239,Shelby,136
12240,Stark,136
12241,Summit,136
12242,Trumbull,136
12243,Tuscarawas,136
12244,Union,136
12245,Van Wert,136
12246,Vinton,136
12247,Warren,136
12248,Washington,136
12249,Wayne,136
12250,Williams,136
12251,Wood,136
12252,Wyandot,136
12253,Adair,137
12254,Alfalfa,137
12255,Atoka,137
12256,Beaver,137
12257,Beckham,137
12258,Blaine,137
12259,Bryan,137
12260,Caddo,137
12261,Canadian,137
12262,Carter,137
12263,Cherokee,137
12264,Choctaw,137
12265,Cimarron,137
12266,Cleveland,137
12267,Coal,137
12268,Comanche,137
12269,Cotton,137
12270,Craig,137
12271,Creek,137
12272,Custer,137
12273,Delaware,137
12274,Dewey,137
12275,Ellis,137
12276,Garfield,137
12277,Garvin,137
12278,Grady,137
12279,Grant,137
12280,Greer,137
12281,Harmon,137
12282,Harper,137
12283,Haskell,137
12284,Hughes,137
12285,Jackson,137
12286,Jefferson,137
12287,Johnston,137
12288,Kay,137
12289,Kingfisher,137
12290,Kiowa,137
12291,Latimer,137
12292,Le Flore,137
12293,Lincoln,137
12294,Logan,137
12295,Love,137
12296,Major,137
12297,Marshall,137
12298,Mayes,137
12299,McClain,137
12300,McCurtain,137
12301,McIntosh,137
12302,Murray,137
12303,Muskogee,137
12304,Noble,137
12305,Nowata,137
12306,Okfuskee,137
12307,Oklahoma,137
12308,Okmulgee,137
12309,Osage,137
12310,Ottawa,137
12311,Pawnee,137
12312,Payne,137
12313,Pittsburg,137
12314,Pontotoc,137
12315,Pottawatomie,137
12316,Pushmataha,137
12317,Roger Mills,137
12318,Rogers,137
12319,Seminole,137
12320,Sequoyah,137
12321,Stephens,137
12322,Texas,137
12323,Tillman,137
12324,Tulsa,137
12325,Wagoner,137
12326,Washington,137
12327,Washita,137
12328,Woods,137
12329,Woodward,137
12330,Baker,138
12331,Benton,138
12332,Clackamas,138
12333,Clatsop,138
12334,Columbia,138
12335,Coos,138
12336,Crook,138
12337,Curry,138
12338,Deschutes,138
12339,Douglas,138
12340,Gilliam,138
12341,Grant,138
12342,Harney,138
12343,Hood River,138
12344,Jackson,138
12345,Jefferson,138
12346,Josephine,138
12347,Klamath,138
12348,Lake,138
12349,Lane,138
12350,Lincoln,138
12351,Linn,138
12352,Malheur,138
12353,Marion,138
12354,Morrow,138
12355,Multnomah,138
12356,Oregon,138
12357,Polk,138
12358,Sherman,138
12359,Tillamook,138
12360,Umatilla,138
12361,Union,138
12362,Wallowa,138
12363,Wasco,138
12364,Washington,138
12365,Wheeler,138
12366,Yamhill,138
12367,Adams,139
12368,Allegheny,139
12369,Armstrong,139
12370,Beaver,139
12371,Bedford,139
12372,Berks,139
12373,Blair,139
12374,Bradford,139
12375,Bucks,139
12376,Butler,139
12377,Cambria,139
12378,Cameron,139
12379,Carbon,139
12380,Centre,139
12381,Chester,139
12382,Clarion,139
12383,Clearfield,139
12384,Clinton,139
12385,Columbia,139
12386,Crawford,139
12387,Cumberland,139
12388,Dauphin,139
12389,Delaware,139
12390,Elk,139
12391,Erie,139
12392,Fayette,139
12393,Forest,139
12394,Franklin,139
12395,Fulton,139
12396,Greene,139
12397,Huntingdon,139
12398,Indiana,139
12399,Jefferson,139
12400,Juniata,139
12401,Lackawanna,139
12402,Lancaster,139
12403,Lawrence,139
12404,Lebanon,139
12405,Lehigh,139
12406,Luzerne,139
12407,Lycoming,139
12408,McKean,139
12409,Mercer,139
12410,Mifflin,139
12411,Monroe,139
12412,Montgomery,139
12413,Montour,139
12414,Northampton,139
12415,Northumberland,139
12416,Pennsylvania,139
12417,Perry,139
12418,Philadelphia,139
12419,Pike,139
12420,Potter,139
12421,Schuylkill,139
12422,Snyder,139
12423,Somerset,139
12424,Sullivan,139
12425,Susquehanna,139
12426,Tioga,139
12427,Union,139
12428,Venango,139
12429,Warren,139
12430,Washington,139
12431,Wayne,139
12432,Westmoreland,139
12433,Wyoming,139
12434,York,139
12591,Bristol,141
12592,Kent,141
12593,Newport,141
12594,Providence,141
12595,Rhode Island,141
12596,Washington,141
12597,Abbeville,142
12598,Aiken,142
12599,Allendale,142
12600,Anderson,142
12601,Bamberg,142
12602,Barnwell,142
12603,Beaufort,142
12604,Berkeley,142
12605,Calhoun,142
12606,Charleston,142
12607,Cherokee,142
12608,Chester,142
12609,Chesterfield,142
12610,Clarendon,142
12611,Colleton,142
12612,Darlington,142
12613,Dillon,142
12614,Dorchester,142
12615,Edgefield,142
12616,Fairfield,142
12617,Florence,142
12618,Georgetown,142
12619,Greenville,142
12620,Greenwood,142
12621,Hampton,142
12622,Horry,142
12623,Jasper,142
12624,Kershaw,142
12625,Lancaster,142
12626,Laurens,142
12627,Lee,142
12628,Lexington,142
12629,Marion,142
12630,Marlboro,142
12631,McCormick,142
12632,Newberry,142
12633,Oconee,142
12634,Orangeburg,142
12635,Pickens,142
12636,Richland,142
12637,Saluda,142
12638,South Carolina,142
12639,Spartanburg,142
12640,Sumter,142
12641,Union,142
12642,Williamsburg,142
12643,York,142
12644,Aurora,143
12645,Beadle,143
12646,Bennett,143
12647,Bon Homme,143
12648,Brookings,143
12649,Brown,143
12650,Brule,143
12651,Buffalo,143
12652,Butte,143
12653,Campbell,143
12654,Charles Mix,143
12655,Clark,143
12656,Clay,143
12657,Codington,143
12658,Corson,143
12659,Custer,143
12660,Davison,143
12661,Day,143
12662,Deuel,143
12663,Dewey,143
12664,Douglas,143
12665,Edmunds,143
12666,Fall River,143
12667,Faulk,143
12668,Grant,143
12669,Gregory,143
12670,Haakon,143
12671,Hamlin,143
12672,Hand,143
12673,Hanson,143
12674,Harding,143
12675,Hughes,143
12676,Hutchinson,143
12677,Hyde,143
12678,Jackson,143
12679,Jerauld,143
12680,Jones,143
12681,Kingsbury,143
12682,Lake,143
12683,Lawrence,143
12684,Lincoln,143
12685,Lyman,143
12686,Marshall,143
12687,McCook,143
12688,McPherson,143
12689,Meade,143
12690,Mellette,143
12691,Miner,143
12692,Minnehaha,143
12693,Moody,143
12694,Oglala Lakota,143
12695,Pennington,143
12696,Perkins,143
12697,Potter,143
12698,Roberts,143
12699,Sanborn,143
12700,South Dakota,143
12701,Spink,143
12702,Stanley,143
12703,Sully,143
12704,Todd,143
12705,Tripp,143
12706,Turner,143
12707,Union,143
12708,Walworth,143
12709,Yankton,143
12710,Ziebach,143
12711,Anderson,144
12712,Bedford,144
12713,Benton,144
12714,Bledsoe,144
12715,Blount,144
12716,Bradley,144
12717,Campbell,144
12718,Cannon,144
12719,Carroll,144
12720,Carter,144
12721,Cheatham,144
12722,Chester,144
12723,Claiborne,144
12724,Clay,144
12725,Cocke,144
12726,Coffee,144
12727,Crockett,144
12728,Cumberland,144
12729,Davidson,144
12730,Decatur,144
12731,DeKalb,144
12732,Dickson,144
12733,Dyer,144
12734,Fayette,144
12735,Fentress,144
12736,Franklin,144
12737,Gibson,144
12738,Giles,144
12739,Grainger,144
12740,Greene,144
12741,Grundy,144
12742,Hamblen,144
12743,Hamilton,144
12744,Hancock,144
12745,Hardeman,144
12746,Hardin,144
12747,Hawkins,144
12748,Haywood,144
12749,Henderson,144
12750,Henry,144
12751,Hickman,144
12752,Houston,144
12753,Humphreys,144
12754,Jackson,144
12755,Jefferson,144
12756,Johnson,144
12757,Knox,144
12758,Lake,144
12759,Lauderdale,144
12760,Lawrence,144
12761,Lewis,144
12762,Lincoln,144
12763,Loudon,144
12764,Macon,144
12765,Madison,144
12766,Marion,144
12767,Marshall,144
12768,Maury,144
12769,McMinn,144
12770,McNairy,144
12771,Meigs,144
12772,Monroe,144
12773,Montgomery,144
12774,Moore,144
12775,Morgan,144
12776,Obion,144
12777,Overton,144
12778,Perry,144
12779,Pickett,144
12780,Polk,144
12781,Putnam,144
12782,Rhea,144
12783,Roane,144
12784,Robertson,144
12785,Rutherford,144
12786,Scott,144
12787,Sequatchie,144
12788,Sevier,144
12789,Shelby,144
12790,Smith,144
12791,Stewart,144
12792,Sullivan,144
12793,Sumner,144
12794,Tennessee,144
12795,Tipton,144
12796,Trousdale,144
12797,Unicoi,144
12798,Union,144
12799,Van Buren,144
12800,Warren,144
12801,Washington,144
12802,Wayne,144
12803,Weakley,144
12804,White,144
12805,Williamson,144
12806,Wilson,144
12807,Anderson,145
12808,Andrews,145
12809,Angelina,145
12810,Aransas,145
12811,Archer,145
12812,Armstrong,145
12813,Atascosa,145
12814,Austin,145
12815,Bailey,145
12816,Bandera,145
12817,Bastrop,145
12818,Baylor,145
12819,Bee,145
12820,Bell,145
12821,Bexar,145
12822,Blanco,145
12823,Borden,145
12824,Bosque,145
12825,Bowie,145
12826,Brazoria,145
12827,Brazos,145
12828,Brewster,145
12829,Briscoe,145
12830,Brooks,145
12831,Brown,145
12832,Burleson,145
12833,Burnet,145
12834,Caldwell,145
12835,Calhoun,145
12836,Callahan,145
12837,Cameron,145
12838,Camp,145
12839,Carson,145
12840,Cass,145
12841,Castro,145
12842,Chambers,145
12843,Cherokee,145
12844,Childress,145
12845,Clay,145
12846,Cochran,145
12847,Coke,145
12848,Coleman,145
12849,Collin,145
12850,Collingsworth,145
12851,Colorado,145
12852,Comal,145
12853,Comanche,145
12854,Concho,145
12855,Cooke,145
12856,Coryell,145
12857,Cottle,145
12858,Crane,145
12859,Crockett,145
